id,r,r_star,alpha,V,k_eff
0,9.870689300899631,3.4020100502512562,4.636456557183496,2.18536686897932,0.00045951606654284365
0,9.921719452381387,3.419597989949749,4.636456557183496,2.1853718545809633,0.00042572074221967665
0,9.972749603863143,3.4371859296482414,4.636456557183496,2.185376449768023,0.00039440051261262107
0,10.023779755344897,3.454773869346733,4.636456557183496,2.185380685112885,0.0003653749720784617
0,10.074809906826653,3.4723618090452257,4.636456557183496,2.185384588793943,0.0003384767923589803
0,10.125840058308409,3.4899497487437183,4.636456557183496,2.1853881867830527,0.00031355078063543125
0,10.176870209790165,3.507537688442211,4.636456557183496,2.185391503018312,0.00029045300492774076
0,10.22790036127192,3.525125628140703,4.636456557183496,2.185394559563309,0.00026904998206537286
0,10.278930512753677,3.5427135678391957,4.636456557183496,2.1853973767539046,0.00024921792379164776
0,10.329960664235433,3.5603015075376883,4.636456557183496,2.1853999733335203,0.00023084203687492535
0,10.380990815717189,3.577889447236181,4.636456557183496,2.1854023665778346,0.00021381587339009705
0,10.432020967198945,3.5954773869346734,4.636456557183496,2.1854045724097135,0.0001980407276036903
0,10.4830511186807,3.6130653266331656,4.636456557183496,2.1854066055051424,0.00018342507614698498
0,10.534081270162456,3.630653266331658,4.636456557183496,2.185408479390866,0.00016988405839517384
0,10.585111421644212,3.648241206030151,4.636456557183496,2.185410206534379,0.00015733899418795015
0,10.636141573125968,3.6658291457286434,4.636456557183496,2.1854117984268746,0.00014571693622908368
0,10.687171724607724,3.6834170854271355,4.636456557183496,2.1854132656596907,0.00013495025469063924
0,10.73820187608948,3.701005025125628,4.636456557183496,2.185414617994778,0.00012497625172241505
0,10.789232027571236,3.7185929648241207,4.636456557183496,2.1854158644296477,0.00011573680372989125
0,10.840262179052992,3.7361809045226133,4.636456557183496,2.185417013257229,0.00010717802943527789
0,10.891292330534748,3.753768844221106,4.636456557183496,2.1854180721210446,9.92499818769704e-05
0,10.942322482016504,3.771356783919598,4.636456557183496,2.1854190480660667,9.19063626335575e-05
0,10.99335263349826,3.7889447236180906,4.636456557183496,2.185419947585584,8.510425668018e-05
0,11.044382784980014,3.8065326633165824,4.636456557183496,2.1854207766644054,7.88038863981448e-05
0,11.09541293646177,3.824120603015075,4.636456557183496,2.185421540818677,7.296838336385827e-05
0,11.146443087943526,3.8417085427135675,4.636456557183496,2.1854222451325818,6.756357664088487e-05
0,11.197473239425282,3.85929648241206,4.636456557183496,2.185422894292167,6.255779638979976e-05
0,11.248503390907038,3.8768844221105527,4.636456557183496,2.185423492616521,5.792169169497334e-05
0,11.299533542388794,3.894472361809045,4.636456557183496,2.185424044086509,5.3628061585901034e-05
0,11.35056369387055,3.9120603015075375,4.636456557183496,2.1854245523712583,4.9651698303661974e-05
0,11.401593845352306,3.92964824120603,4.636456557183496,2.1854250208525716,4.596924193086687e-05
0,11.452623996834062,3.9472361809045227,4.636456557183496,2.185425452647425,4.2559045566466755e-05
0,11.503654148315817,3.964824120603015,4.636456557183496,2.185425850628708,3.9401050285314444e-05
0,11.554684299797573,3.9824120603015074,4.636456557183496,2.185426217444335,3.647666917677329e-05
0,11.60571445127933,4.0,4.636456557183496,2.185426555534868,3.376867980718071e-05
1,0.6560186404424365,0.5,0.9630245798847135,1.2219057665727469,-2.5200061339641797
1,0.6790946730208137,0.5175879396984925,0.9630245798847135,1.116864051237887,-2.682739654122588
1,0.7021707055991908,0.5351758793969849,0.9630245798847135,1.018188408007547,-2.856413517859525
1,0.725246738177568,0.5527638190954773,0.9630245798847135,0.9256186392636974,-3.042329659481193
1,0.7483227707559452,0.5703517587939699,0.9630245798847135,0.8389040228218856,-3.2420032123472713
1,0.7713988033343223,0.5879396984924623,0.9630245798847135,0.7578029827407293,-3.4572080075401015
1,0.7944748359126995,0.6055276381909548,0.9630245798847135,0.6820827713241925,-3.6900342441464304
1,0.8175508684910766,0.6231155778894472,0.9630245798847135,0.611519161940006,-3.9429623072121505
1,0.8406269010694538,0.6407035175879396,0.9630245798847135,0.5458961522901941,-4.218958266489135
